,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures
144,"O'Leary, Brent M",Participant,City Council District 26,A,1247,False,False,25480.0,230,110.78,7637.200000000001,17842.8,0,0,0,1000.0,24480.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,3.92%,96.08%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,1,230,0,0,0,0,0,0,0,0,1888.0,102.0,14916.0,0,400.0,102.0,17306.0,7.41%,0.4%,58.54%,0.0%,1.57%,0.4%,67.92%,23,3,167,0,6,3,199,10.0,1816.0,325.0,3474.0,3972.0,16.0,0.04%,7.13%,1.28%,13.63%,15.59%,0.06%,1,11,4,9,20,2,3848.7000000000007,0,2294.14,0,0,1494.3600000000001,6142.84,15.1%,0.0%,9.0%,0.0%,0.0%,5.86%,24.11%,0,56.4,0,0,0,0,0,2183.47,0,108.15,0,0,4384.18,0,0,55.0,350.0,500.0,0,0,0,0,0,0.0%,0.22%,0.0%,0.0%,0.0%,0.0%,0.0%,8.57%,0.0%,0.42%,0.0%,0.0%,17.21%,0.0%,0.0%,0.22%,1.37%,1.96%,0.0%,0.0%,0.0%,0.0%,0.0%
145,"Ogunleye, Morounranti",Participant,City Council District 49,A,2359,False,False,16057.0,227,70.74,32.44,16024.56,0,0,0,10.0,16047.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.06%,99.94%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,1,226,0,0,0,0,0,0,0,0,760.0,160.0,2742.0,3535.0,820.0,160.0,8017.0,4.73%,1.0%,17.08%,22.02%,5.11%,1.0%,49.93%,6,4,13,136,26,4,185,90.0,1632.0,30.0,895.0,3325.0,1252.0,0.56%,10.16%,0.19%,5.57%,20.71%,7.8%,4,22,3,9,14,12,0,0,0,0,0,32.44,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,32.44,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
146,"Ordonez, Maria",Participant,City Council District 07,A,2309,False,False,21497.16,316,68.03,775.12,20722.04,1235.15,0,0,3997.01,16265.0,0,0,0,0,0,0,0,0,5.75%,0.0%,0.0%,18.59%,75.66%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,4,311,0,0,0,0,0,0,0,0,17192.16,1439.0,407.0,245.0,1189.0,1439.0,20472.16,79.97%,6.69%,1.89%,1.14%,5.53%,6.69%,95.23%,211,24,19,3,28,24,285,0,5598.0,35.0,305.0,2373.0,3257.0,0.0%,26.04%,0.16%,1.42%,11.04%,15.15%,0,115,2,5,19,75,369.15999999999997,0,0,0,0,405.96,369.15999999999997,1.72%,0.0%,0.0%,0.0%,0.0%,1.89%,1.72%,0,0,0,0,0,0,0,0,0,0,0,357.15999999999997,417.96000000000004,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.66%,1.94%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
147,"Ortega, Corey",Participant,City Council District 07,A,1762,False,False,11385.0,159,71.6,3537.19,7847.8099999999995,350.0,0,0,0,11035.0,0,0,0,0,0,0,0,0,3.07%,0.0%,0.0%,0.0%,96.93%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,160,0,0,0,0,0,0,0,0,7750.0,1000.0,870.0,100.0,1265.0,1000.0,10985.0,68.07%,8.78%,7.64%,0.88%,11.11%,8.78%,96.49%,100,17,13,3,24,17,157,25.0,725.0,0,335.0,725.0,330.0,0.22%,6.37%,0.0%,2.94%,6.37%,2.9%,1,17,0,6,8,8,1203.34,0,2000.0,0,0,333.84999999999997,3203.34,10.57%,0.0%,17.57%,0.0%,0.0%,2.93%,28.14%,0,0,0,0,0,2000.0,0,513.87,0,0,0,51.61,521.71,0,0,0,0,450.0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,17.57%,0.0%,4.51%,0.0%,0.0%,0.0%,0.45%,4.58%,0.0%,0.0%,0.0%,0.0%,3.95%,0.0%,0.0%,0.0%,0.0%,0.0%
148,"Osina, Pesach",Participant,Undeclared,A,1602,False,False,10681.65,169,63.21,278.56,10403.09,236.64999999999998,0,0,193.0,10077.0,0,0,0,0,0,0,175.0,0,2.22%,0.0%,0.0%,1.81%,94.34%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.64%,0.0%,1,0,0,2,165,0,0,0,0,0,0,1,0,50.0,0,9149.65,175.0,896.0,0,10270.65,0.47%,0.0%,85.66%,1.64%,8.39%,0.0%,96.15%,2,0,153,1,8,0,164,0,984.0,249.0,1063.0,495.0,222.0,0.0%,9.21%,2.33%,9.95%,4.63%,2.08%,0,20,5,11,9,5,0,0,61.65,0,0,216.91,61.65,0.0%,0.0%,0.58%,0.0%,0.0%,2.03%,0.58%,0,0,0,0,0,0,0,0,0,0,0,55.48,223.07999999999998,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.52%,2.09%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
149,"Osse', Chi A",Participant,City Council District 36,A,2371,False,False,833.33,1,833.33,833.33,0.0,0,0,0,0,833.33,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,833.33,0,833.33,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,833.33,0,833.33,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
150,"Ozeri, Bianca",Participant,City Council District 26,A,2346,False,False,1810.0,11,164.55,170.39,1639.6100000000001,1150.0,0,0,0,660.0,0,0,0,0,0,0,0,0,63.54%,0.0%,0.0%,0.0%,36.46%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,10,0,0,0,0,0,0,0,0,200.0,0,0,0,135.0,0,335.0,11.05%,0.0%,0.0%,0.0%,7.46%,0.0%,18.51%,1,0,0,0,4,0,5,0,0,0,0,50.0,0,0.0%,0.0%,0.0%,0.0%,2.76%,0.0%,0,0,0,0,1,0,0,0,150.0,0,0,20.39,150.0,0.0%,0.0%,8.29%,0.0%,0.0%,1.13%,8.29%,0,0,0,0,0,0,0,0,0,150.0,0,0,20.39,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,8.29%,0.0%,0.0%,1.13%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
151,"Packer, Joseph",Participant,City Council District 47,A,2257,False,False,5500.0,48,114.58,4232.429999999999,1267.5700000000006,1500.0,650.0,0,370.0,2980.0,0,0,0,0,0,0,0,0,27.27%,11.82%,0.0%,6.73%,54.18%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,1,0,3,43,0,0,0,0,0,0,0,0,50.0,0,75.0,175.0,4100.0,0,4400.0,0.91%,0.0%,1.36%,3.18%,74.55%,0.0%,80.0%,1,0,2,3,32,0,38,75.0,2050.0,25.0,70.0,1095.0,25.0,1.36%,37.27%,0.45%,1.27%,19.91%,0.45%,2,9,1,2,16,1,0,0,0,0,3249.7799999999997,982.65,3249.7799999999997,0.0%,0.0%,0.0%,0.0%,59.09%,17.87%,59.09%,0,0,0,0,0,0,0,730.0,0,1800.0,0,49.98,1652.4499999999998,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,13.27%,0.0%,32.73%,0.0%,0.91%,30.04%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
152,"Padernacht, Daniel A",Participant,City Council District 11,A,571,False,False,30961.0,246,125.86,32137.11,-1176.1100000000006,500.0,0,0,350.0,30111.0,0,0,0,0,0,0,0,0,1.61%,0.0%,0.0%,1.13%,97.25%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,1,244,0,0,0,0,0,0,0,0,3825.0,11186.0,2575.0,25.0,2450.0,11186.0,20061.0,12.35%,36.13%,8.32%,0.08%,7.91%,36.13%,64.79%,29,116,16,1,16,116,178,325.0,950.0,0,925.0,4938.0,75.0,1.05%,3.07%,0.0%,2.99%,15.95%,0.24%,4,12,0,10,39,2,12302.75,7287.9400000000005,0,0,493.75,12052.67,20084.440000000002,39.74%,23.54%,0.0%,0.0%,1.59%,38.93%,64.87%,0,2198.8000000000006,0,0,0,17813.75,0,763.1899999999999,0,1242.91,0,47.48,5321.18,0,0,88.0,1860.0,2893.75,0,0,0,0,50.0,0.0%,7.1%,0.0%,0.0%,0.0%,57.54%,0.0%,2.47%,0.0%,4.01%,0.0%,0.15%,17.19%,0.0%,0.0%,0.28%,6.01%,9.35%,0.0%,0.0%,0.0%,0.0%,0.16%
153,"Parker, Kevin S",Participant,Comptroller,A,466,False,False,3418.0,10,341.8,163.0,3255.0,0,0,0,0,1418.0,0,0,0,0,2000.0,0,0,0,0.0%,0.0%,0.0%,0.0%,41.49%,0.0%,0.0%,0.0%,0.0%,58.51%,0.0%,0.0%,0.0%,0,0,0,0,9,0,0,0,0,1,0,0,0,2200.0,0,0,0,1218.0,0,3418.0,64.37%,0.0%,0.0%,0.0%,35.63%,0.0%,100.0%,2,0,0,0,8,0,10,0,10.0,108.0,200.0,0,0,0.0%,0.29%,3.16%,5.85%,0.0%,0.0%,0,1,1,2,0,0,55.0,0,0,0,108.0,0,163.0,1.61%,0.0%,0.0%,0.0%,3.16%,0.0%,4.77%,0,0,0,0,0,0,0,0,0,0,0,0,163.0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,4.77%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
154,"Patzer, Steven D",Participant,City Council District 47,A,2248,False,False,20550.0,247,83.2,8299.919999999998,12250.080000000002,3000.0,0,0,0,17550.0,0,0,0,0,0,0,0,0,14.6%,0.0%,0.0%,0.0%,85.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,246,0,0,0,0,0,0,0,0,1125.0,175.0,975.0,1010.0,15280.0,175.0,18565.0,5.47%,0.85%,4.74%,4.91%,74.36%,0.85%,90.34%,8,1,7,12,205,1,233,0,2356.0,275.0,455.0,1536.0,1086.0,0.0%,11.46%,1.34%,2.21%,7.47%,5.28%,0,31,3,7,19,15,1996.02,0,0,0,3736.02,2567.8799999999997,5732.04,9.71%,0.0%,0.0%,0.0%,18.18%,12.5%,27.89%,626.09,0,0,0,0,0,0,332.42,0,345.09000000000003,0,3460.47,1467.1399999999999,0,0,431.75,25.0,1400.0,0,0,0,0,0,3.05%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.62%,0.0%,1.68%,0.0%,16.84%,7.14%,0.0%,0.0%,2.1%,0.12%,6.81%,0.0%,0.0%,0.0%,0.0%,0.0%
155,"Paul, Shirley S",Participant,City Council District 46,A,2283,False,False,21088.0,226,93.31,308.71000000000004,20779.29,0,0,0,0,21088.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,226,0,0,0,0,0,0,0,0,900.0,550.0,1750.0,100.0,11210.0,550.0,14510.0,4.27%,2.61%,8.3%,0.47%,53.16%,2.61%,68.81%,8,6,14,1,139,6,168,325.0,1320.0,75.0,1500.0,1355.0,60.0,1.54%,6.26%,0.36%,7.11%,6.43%,0.28%,5,16,2,20,16,2,0,0,0,0,0,308.71000000000004,0,0.0%,0.0%,0.0%,0.0%,0.0%,1.46%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,308.71000000000004,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.46%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
156,"Pepitone, William A",Non-Participant,Mayor,B,2366,False,False,575.0,5,115.0,42.58,532.42,0,0,0,0,475.0,0,0,0,100.0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,82.61%,0.0%,0.0%,0.0%,17.39%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,200.0,200.0,0,400.0,0.0%,0.0%,0.0%,34.78%,34.78%,0.0%,69.57%,0,0,0,2,2,0,4,0,175.0,100.0,0,100.0,175.0,0.0%,30.43%,17.39%,0.0%,17.39%,30.43%,0,1,1,0,1,1,0,0,0,0,0,42.58,0,0.0%,0.0%,0.0%,0.0%,0.0%,7.41%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.58,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,7.41%,0.0%,0.0%,0.0%,0.0%,0.0%
157,"Perez, Josue G",Participant,City Council District 10,A,2037,False,False,9009.99,138,65.29,4054.48,4955.51,100.0,0,0,539.99,8320.0,0,0,0,0,0,0,50.0,0,1.11%,0.0%,0.0%,5.99%,92.34%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.55%,0.0%,1,0,0,1,137,0,0,0,0,0,0,1,0,6004.99,2315.0,40.0,0,0,2315.0,8359.99,66.65%,25.69%,0.44%,0.0%,0.0%,25.69%,92.79%,101,29,1,0,0,29,131,175.0,1075.0,25.0,140.0,635.0,180.0,1.94%,11.93%,0.28%,1.55%,7.05%,2.0%,1,18,1,2,15,8,2791.8399999999997,450.0,0,0,0,812.64,3241.84,30.99%,4.99%,0.0%,0.0%,0.0%,9.02%,35.98%,0,0,0,0,0,0,0,1338.75,25.0,442.58,0,0,1402.02,0,0,0,0,446.12999999999994,0,0,0,0,400.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,14.86%,0.28%,4.91%,0.0%,0.0%,15.56%,0.0%,0.0%,0.0%,0.0%,4.95%,0.0%,0.0%,0.0%,0.0%,4.44%
158,"Pierre, Josue",Participant,City Council District 40,A,2308,False,False,20445.2,298,68.61,2148.55,18296.65,20.0,0,0,0,20425.2,0,0,0,0,0,0,0,0,0.1%,0.0%,0.0%,0.0%,99.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,298,0,0,0,0,0,0,0,0,705.0,790.0,1200.0,20.0,16860.0,790.0,19575.0,3.45%,3.86%,5.87%,0.1%,82.46%,3.86%,95.74%,9,6,9,1,260,6,285,0,2980.0,185.0,1560.0,2135.0,1320.0,0.0%,14.58%,0.9%,7.63%,10.44%,6.46%,0,28,2,13,39,14,155.59,0,0,0,541.13,1451.83,696.72,0.76%,0.0%,0.0%,0.0%,2.65%,7.1%,3.41%,0,0,0,0,0,0,0,175.0,0,0,0,713.1399999999999,414.33,0,0,0,0,846.08,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.86%,0.0%,0.0%,0.0%,3.49%,2.03%,0.0%,0.0%,0.0%,0.0%,4.14%,0.0%,0.0%,0.0%,0.0%,0.0%
159,"Pirozzolo, Sam T",Participant,City Council District 50,A,2250,False,False,11005.0,129,85.31,14869.57,-3864.5699999999997,0,-2.842170943040401e-14,0,0,11005.0,0,0,0,0,0,0,0,0,0.0%,-0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,1,0,0,129,0,0,0,0,0,0,0,0,200.0,350.0,875.0,8930.0,200.0,350.0,10555.0,1.82%,3.18%,7.95%,81.14%,1.82%,3.18%,95.91%,1,3,14,105,3,3,126,175.0,840.0,0,220.0,3562.0,425.0,1.59%,7.63%,0.0%,2.0%,32.37%,3.86%,3,13,0,3,42,4,6012.75,0,1172.1399999999999,5105.469999999999,0,2579.2099999999996,12290.36,54.64%,0.0%,10.65%,46.39%,0.0%,23.44%,111.68%,0,0,0,0,0,6500.0,0,880.77,0,1384.5,0,259.39,2127.19,0,0,0,0,3500.0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,59.06%,0.0%,8.0%,0.0%,12.58%,0.0%,2.36%,19.33%,0.0%,0.0%,0.0%,0.0%,31.8%,0.0%,0.0%,0.0%,0.0%,0.0%
160,"Potosky, Toba",Participant,City Council District 33,A,2358,False,False,4325.0,5,865.0,5704.68,-1379.6800000000003,2250.0,0,0,2000.0,75.0,0,0,0,0,0,0,0,0,52.02%,0.0%,0.0%,46.24%,1.73%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,2,2,0,0,0,0,0,0,0,0,25.0,0,1000.0,0,3300.0,0,4325.0,0.58%,0.0%,23.12%,0.0%,76.3%,0.0%,100.0%,1,0,1,0,3,0,5,0,0,0,0,1050.0,0,0.0%,0.0%,0.0%,0.0%,24.28%,0.0%,0,0,0,0,2,0,5500.0,0,0,0,0,204.68,5500.0,127.17%,0.0%,0.0%,0.0%,0.0%,4.73%,127.17%,0,0,0,0,0,5500.0,0,0,0,0,0,204.68,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,127.17%,0.0%,0.0%,0.0%,0.0%,0.0%,4.73%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
161,"Powers, Keith",Undetermined,City Council District 04,,1938,False,False,36416.0,149,244.4,3060.42,33355.58,0,0,0,0,27216.0,0,0,0,0,9200.0,0,0,0,0.0%,0.0%,0.0%,0.0%,74.74%,0.0%,0.0%,0.0%,0.0%,25.26%,0.0%,0.0%,0.0%,0,0,0,0,145,0,0,0,0,5,0,0,0,24535.0,50.0,2541.0,350.0,2625.0,50.0,30101.0,67.37%,0.14%,6.98%,0.96%,7.21%,0.14%,82.66%,92,1,13,2,25,1,133,0,1075.0,500.0,1115.0,665.0,200.0,0.0%,2.95%,1.37%,3.06%,1.83%,0.55%,0,9,4,6,11,2,1222.68,0,0,0,0,1837.74,1222.68,3.36%,0.0%,0.0%,0.0%,0.0%,5.05%,3.36%,1192.68,0,0,0,0,0,0,557.49,0,0,0,544.6800000000001,293.71999999999997,0,0,0,0,0,0,0,0,0,0,3.28%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.53%,0.0%,0.0%,0.0%,1.5%,0.81%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
162,"Quart, Dan",Undetermined,Undeclared,,710,False,True,29850.0,12,2487.5,116.9,29733.1,0,0,0,0,28350.0,0,0,0,0,1500.0,0,0,0,0.0%,0.0%,0.0%,0.0%,94.97%,0.0%,0.0%,0.0%,0.0%,5.03%,0.0%,0.0%,0.0%,0,0,0,0,11,0,0,0,0,1,0,0,0,25850.0,0,0,0,0,0,25850.0,86.6%,0.0%,0.0%,0.0%,0.0%,0.0%,86.6%,10,0,0,0,0,0,10,0,0,4950.0,0,2000.0,0,0.0%,0.0%,16.58%,0.0%,6.7%,0.0%,0,0,1,0,1,0,0,0,0,0,0,116.9,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.39%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,116.9,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.39%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
163,"Quiroz, Alfonso",Participant,City Council District 25,A,1092,False,False,5712.0,121,47.21,125.38,5586.62,0,0,0,0,5712.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,121,0,0,0,0,0,0,0,0,1335.0,0,2790.0,100.0,185.0,0,4410.0,23.37%,0.0%,48.84%,1.75%,3.24%,0.0%,77.21%,17,0,77,1,5,0,100,0,250.0,0,235.0,750.0,30.0,0.0%,4.38%,0.0%,4.11%,13.13%,0.53%,0,8,0,7,19,1,0,0,0,0,0,125.38,0,0.0%,0.0%,0.0%,0.0%,0.0%,2.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,125.38,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
164,"Raymond, Edwin",Participant,City Council District 40,A,2350,False,False,61383.0,1306,47.0,0,61383.0,0,0,0,0,61383.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,1306,0,0,0,0,0,0,0,0,2755.0,1440.0,3361.0,1205.0,22341.0,1440.0,31102.0,4.49%,2.35%,5.48%,1.96%,36.4%,2.35%,50.67%,68,23,54,13,302,23,460,12565.0,3265.0,320.0,3707.0,0,0,20.47%,5.32%,0.52%,6.04%,0.0%,0.0%,131,108,13,84,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
